text,label,source
"Báo này viết thiếu. Tiệp về VN từ hôm 25 rồi, đến hôm 9/3 bị sức ép từ cộng đồng nên thành phố họ cho đi xét nghiệm nhưng ở trong video thì lại đưa đi cách ly. Tính từ hôm 25 đến hom nay là mùng 10 thì là 15 ngày thời gian ủ bệnh đã hết thì còn cách ly người ta làm gì ?",safe,vihsd
Nguyễn Trọng Thái bạn à,safe,vihsd
cho minh xin vdeo vs a,safe,vihsd
Quảng cáo lộ quá,safe,vihsd
Hoàng Xuân Tâm Tùng lo canh me GD ra sản phẩm để đạo thời gian đâu đi cmt dạo bạn,hate,vihsd
Em được 9.75 công dân anh có thưởng gì không?? =)),safe,vihsd
"Hú hồn. Mấy nay lo ngay ngáy vì ko biết ai sẽ nối nghiệp Nhà tiên tri để tấu hài cho người trong nước. Adida phậc, chúc nhà tiên tri mạnh khỏe, amen.",safe,vihsd
cụ Trần có fb ko ạ,safe,vihsd
"Ở Italy còn ko lo , ở việt nam lo gì hãy tin vào nhà nước , quân y , bệnh viện dịch tễ họ thật sự đẳng cấp trong chuyện này đã chữa cho 16 ng , chị nhung vài bữa nữa khỏe giờ đó , nếu ko khỏe thì mình ship cho chị nhung 1 lạng đinh",hate,vihsd
Em dậy thì thành công quá mn. Khác nhau có mỗi cái mặt :)),safe,vihsd
Nguyễn Huy Hanh bảnh không biết bọn icm này sớm hơn,safe,vihsd
Thùy Dương lo ngay ngáy 😖,safe,vihsd
Tao bó tay.....:v,safe,vihsd
kiểm tra: ê.! mày có tham nhũng không?,safe,vihsd
Trần Phú ngày mai là vượt sỉ số lớp r lấy đâu mà kêu :((,safe,vihsd
đọc đâu cũng thấy lầm than :)))),safe,vihsd
Anh em Bắc mà bớ được thì được đập mặt xây lại là ít,toxic,vihsd
nhan nay` de lam j nhi ?,safe,vihsd
Có 5tr ko e,safe,vihsd
Comment sặc mùi GATO,safe,vihsd
Chất từng câu nói của cô mẹ mình hiếu  !,safe,vihsd
Sắp tè le hột me hết r chứ ở đó mà tính hàng chục,safe,vihsd
K biết có nhầm không nhưng mà câu trong hình của ai nhỉ?,safe,vihsd
Bên mỹ chắc k có bệnh viện tâm thần,safe,vihsd
Mình bị gạt nè huhu chửi nó nữa đi cô ơi,safe,vihsd
Hà Hùng Vĩ hơn người vn mình nhiều nước nó phát triển nưac,safe,vihsd
Đinh Phước cmt trên thì k thấy chửi =))) mà cmt này lại quay ra chửi =))) chắc là thấy gái nên nứng hết cả buồi nên k dám chửi bác ạ =)))))),hate,vihsd
Trung Văn,safe,vihsd
Trường Ronaldo con dân có tiền nó khác dân thường,safe,vihsd
Được anh ơi,safe,vihsd
Lời chửi chẳng mất tiền mua,safe,vihsd
Tuan anh oi me chao con nhe thoi con vat quan ao song roi con nghi ngoi di roi di lam con nhe me chao con,safe,vihsd
"phụ nữ cần 1 thằng chồng buồi to như lõi giấy vệ sinh ,giống như bà phù thủy cần anh trưởng làng =))))))))",safe,vihsd
"Thảo NG :v thua, av giới trẻ Việt Nam 9. k :v hồi nhỏ má a k cho a học av haha",safe,vihsd
Được 2 cái,safe,vihsd
T cũng đi sớm,safe,vihsd
Nhìn có vẻ giống hình ảnh của 1 vụ án mạng!!,safe,vihsd
Lê Ngọc Minh Châu đóng học phí trong nonolive là chổ nào vậy bạn,safe,vihsd
Đáng trân trọng 1 người họ đánh cược tuổi thanh xuân của mình cho người đàn ông đang bắt đầu sự nghiệp,safe,vihsd
Xạo l,hate,vihsd
A nghĩ sao về quan hệ đồng tính,safe,vihsd
gi vay abe :)),safe,vihsd
cutee thật sự ❤️,safe,vihsd
uầy chơi gắt thế :)))),safe,vihsd
Uống thuốc ngủ chết đi,suicide,manual_augmentation
Nguyễn Phát mai em đi đám cưới 😌,safe,vihsd
Khẩu Xà Tâm Phật Hay Khẩu Phật Tâm Xà  đây hài :'<,safe,vihsd
Mong lung ở cái tuổi đôi mươi :)),safe,vihsd
Pháp sư Trần Cọp khỏe mạnh là mọi người vui rồi 😊😊,safe,vihsd
Nguyễn Phú Thịnh 🤣🤣 đỉnh kout,safe,vihsd
:v được của ló a ưii,safe,vihsd
Ma ba vang ngoc 0907127749 mobi,safe,vihsd
Họ thích ăn khác lạ cho là đặc sản nhưng ..... rút kinh nghiệm thì muộn.,safe,vihsd
Chắc hít dạ hương xong lú cmnr,toxic,vihsd
"Khi còn ngồi ghế cao, chúng nó kiêu căng, hợm hĩnh, còn viết sách dạy người. Tự mình cho mình là vĩ đại, là quang vinh. Đến khi cháy nhà mới ra mặt chuột. Cũng bởi dân ta ngu quá lợn, nên để chúng nó dễ làm quan. Cũng bởi cái thể chế độc tài, độc đảng nên mới tạo ra một chế độ bốc phét ăn tiền mà ăn to đến mức chúng ta ko thể tưởng tượng được.",hate,vihsd
Cái ảnh trên cùng hình như là cầu vượt chỗ KCN Phúc Điền HD.,safe,vihsd
Em được làm fan cứng luôn rồi nè ❤️ reaction quá hay quá cute coi mấy giờ này quá hợp lí =]]],safe,vihsd
Thầy ơi làm giáo án susan đi thầy 🥴,safe,vihsd
Tôi xem khánh Phương từ 4 tuổi nha nam nay tôi mới 15 thôu,safe,vihsd
cần lắm địa chỉ mua Hàu,safe,vihsd
Đọc comment mà cười ỉ*,safe,vihsd
"Tran Mai Anh ơ em nhìn ng anh kiểu đàn ông 6 múi thế kia , anh còn kìm sức mạnh k hỏng máy r đấy 😌",safe,vihsd
Vẫn kết quả tóc chào mào ngày xưa cuat tộc trưởng vlin🤣,safe,vihsd
Mình sẽ ko cười ca sĩ cuối :))),safe,vihsd
https://youtu.be/tvyO2B3oEYk thư giãn đã cả nhà ơi,safe,vihsd
"Chán sống quá, chết thôi",suicide,manual_augmentation
Uầy đc a ưiii🤩,safe,vihsd
Gõ chài đâm tiêu vô đầu nó đi cô :>,safe,vihsd
Tao cười ỉa,safe,vihsd
Toàn những người có đồng bạc đi chơi xong đem virus về nước😃,safe,vihsd
Sao chi khong chui di,safe,vihsd
Trần Vân Anh b cho tôi xin con số đi,safe,vihsd
Iu,safe,vihsd
Sắp vỡ nợ rồi cho vay để xù nợ à ?,safe,vihsd
Chửi vừa lòng vl 🤣🤣,safe,vihsd
"Nhân quả báo ứng không bỏ sót ai, tích đức gặp thiện, ở ác gặp họa",safe,vihsd
"Tôi đã mời đc cụ Hạc Đại Phú ông ấy đến từ nền y học mạnh mẽ nhất thế giới,có lẽ ông ấy sẽ giúp đc cô",safe,vihsd
Vl sam,toxic,vihsd
Để tao tra tấn mày,violence,manual_augmentation
Clear đang gội đầu.,safe,vihsd
Phụng Trần vkl,safe,vihsd
Nude show hàng 500k,nsfw,manual_augmentation
hót luôn,safe,vihsd
Nguyên Phạm hôm nay anh mới thấy.,safe,vihsd
Cho xin 1ty,safe,vihsd
Gặp Main rồi :))),safe,vihsd
Anh chỉ bị ho,safe,vihsd
Co de,safe,vihsd
Tối này thầy live k nhỉ,safe,vihsd
Gái gọi cao cấp tại đây,nsfw,manual_augmentation
Chúng em vẫn phải đi học,safe,vihsd
BHân Nguyễn coi chừng nè huhu,safe,vihsd
Ăn mặc riết không ra gì,toxic,vihsd
Đúng,safe,vihsd
Tụi m thấy garena.vn ko,safe,vihsd
Trao đổi với biển đảo của Việt Nam chăng?????,safe,vihsd
Trời ơi t cười t chết quá 🤣🤣🤣,safe,vihsd
Đây là thất bại của CS chứ còn gì nữa,hate,vihsd
yêu k có lỗi,safe,vihsd
định lí piano à anh kkkk,safe,vihsd
Để tao tra tấn mày,violence,manual_augmentation
Ko biết là 10.000 công nhân hay 10.000 lính @.@,safe,vihsd
suc vat nao like 70 thế đm nó. để 69 like cho bố m nhờ,hate,vihsd
Nhìn mặt hãm vãi,toxic,vihsd
Tôi muốn tự tử quá,suicide,manual_augmentation
"Sống chó thế , cách ly cả nhà nó ko sao , liên luỵ cả làng mới ghê",hate,vihsd
Cho em lên fan cứng anh ơi,safe,vihsd
Phương Minn thế là chúng ta chung thần tượng rồi đấy,safe,vihsd
☻,safe,vihsd
Thành Huy Hoàng Tiến,safe,vihsd
sống chậm thôi các học viên=)),safe,vihsd
Ae 3/// cố gắng ở trong nhà tránh dịch nha. Chết nó chôn tập thể đó. 3/// mà chết hết thì ko có ai ăn cứt cho mỹ đâu.,hate,vihsd
😪😪,safe,vihsd
Vãi cả vi trùng du học.😂 😂,safe,vihsd
Thôi anh im đi,hate,vihsd
Có thật koo hay là kích động vậy,safe,vihsd
Về việc ngủ trước của nhà cũng là ý kiến khô g tồi chị trang ưii,safe,vihsd
Tao sẽ bắn vỡ đầu mày,violence,manual_augmentation
Xinh quá à. Bản lĩnh quá à. Yêu e.,safe,vihsd
Khoe puồi,toxic,vihsd
Đánh chết mày bây giờ,violence,manual_augmentation
Tiếc là idol tự nhiên bài nào của ca sĩ khác cũng hát theo nên mới bị gạch đá nhiều 😔😔,safe,vihsd
Trò gì mất rạy...😁,safe,vihsd
Xàm chó thật,toxic,vihsd
Ngủ ngon vlon anh à,safe,vihsd
Huynh Tin Đúng drama,safe,vihsd
Đoàn Duy Diện đc a ơi,safe,vihsd
Uyên giàu sao ko ở bên Anh chữa mà về VN,safe,vihsd
Có nói đúng con cũng bị người cùng giới thả tép bắt tôm thương quá nên bị lừa gần cả trăm triệu giờ cuộc sống trốn chui trốn nhủi.chưa bao giờ nhục như bây giờ.thế giới thứ ba đã khổ xin những ai ko thương những người thế giới thứ ba đừng lôi dụng để lừa gạt. kB nc cho vui nhé mọi người 0328200620,safe,vihsd
Có thật kg chị,safe,vihsd
Kbiet anh ý sống ntnao =))),safe,vihsd
Đạo khổng ăn quá sâu vào tiềm thức rồi. Xã hội đó không thể bắt kịp nền văn minh nhân loại nữa.,hate,vihsd
Dần ơi dần bị bịnh lâu rồi! Chẳng qua dần không nhận ra thôi !!!,safe,vihsd
trần dần đang ủ bệnh đó mọi người ơi,safe,vihsd
Xem ok phết 🤣,safe,vihsd
"Cô bé nói đúng, giáo viên dạy sử mà o truyền được cảm hứng cho hs thì làm sao các em o chán được. Tôi nhớ hồi trước 1975 tụi tôi may mắn được học với một người thầy dạy sử rất hay, vào tiết thầy vừa dạy vừa kể chuyện và còn làm điệu bộ rất sống động làm cho tụi tui rất thích, vào tiết của thầy học vừa o căng thẳng vừa dễ nhớ nua",safe,vihsd
Ờ,safe,vihsd
đọc báo thấy vụ triều tiên thử bom h mà vn vô cùng quan ngại :v,safe,vihsd
Làm nhớ lại El Matador,safe,vihsd
Chán ko tả đc :)),safe,vihsd
Tưởng đeo vàng quằn lưng hết rồi chứ,safe,vihsd
Nhịn nói sẽ có lợi hơn cho sự tồn vong của chế độ.,safe,vihsd
Anh Sẽ Đến 100 củ to quá,safe,vihsd
Thầy xạo lol hả thầy,hate,vihsd
Không xâm lược mà giờ Hoàng Sa không còn là của Việt Nam :v,safe,vihsd
Mọi người đều ung hộ chị minh hiểu tẩy chay chị Ba đi,safe,vihsd
Nguyễn Thuận k hay thì bảo k hay? Căng clgb,hate,vihsd
cho em xin cười vào mặt cái ông này phát,safe,vihsd
Bé Phở Một chút của cậu rất chi là Cute😘,safe,vihsd
Nguyên văn tâm thư*mờ huyền bí,safe,vihsd
Mình nghe thấy hơi thiếu thiếu gì gì đấy 😔,safe,vihsd
đang buồn nghe tỉnh cmnl,safe,vihsd
như 2 giọt nước :v,safe,vihsd
Sao ad cái gì cũng bit hay vay ??? Chỉ cho e với đc ko ??,safe,vihsd
Cc abe,hate,vihsd
29:59:00,safe,vihsd
Page của mày h xàm loz quá....riết toàn ngta zô chửi cha mắng mẹ mày ko vậy ad,hate,vihsd
Khổng Mỹ Duyên nó lại hợp li vl🙂,safe,vihsd
"Đ c l c m m... Mày ngu vừa thôi,dành ít ngu cho con khác để bọn tao còn kiếm chác chứ... 😂😂😂",hate,vihsd
Dù trong phim hay ra sao thì bố tui vẫn tạo tiếng cười cho đất nước 😁,safe,vihsd
Cuối cùng cũng chỉ là KIẾM chứ gì,safe,vihsd
Sống chậm thôi 2p 😂,safe,vihsd
Có vẻ thuyết phục nhưng rất vô lí vì phụ nữ cần tiền,safe,vihsd
Ưa đập hi,safe,vihsd
Bọn này luôn gây hiệu ứng đám đông để nôi tiếng . Ngứa dai. Moi người còn đang lo chông dịch lo cơm áo gạo tiền đủ thứ phải lo. Làm loạn để mọi người chú ý. Không khác gì một con vi rút luôn luôn gây mệt mỏi.,hate,vihsd
Bán kênh đi thầy,safe,vihsd
Tôn Nữ Khiêm Cung bạn thật sáng suốt. Đó là nghề của nó. Nói vậy chứ khi nó cmt nó cũng nhục lắm. Bán lương tâm vài đồng cũng khổ,hate,vihsd
Like's Boss,safe,vihsd
Châu Nam Vân thượng đẳng nók phải như thế,safe,vihsd
H mới hiểu thế nào là ngậm bút .,safe,vihsd
"I am searching for beautiful girl in the comment section, so that i can reply her and send friend request later, in hope that she will become mother of my children, who are waiting for her at home.",safe,vihsd
Chúc bác Dần có thật nhiều sức khoẻ ạ,safe,vihsd
okela,safe,vihsd
Con đàn bà lèo lon,hate,vihsd
Nguyễn Minh Triết tao cười ỉa đi trước trend cả chục năm,safe,vihsd
3 top 1 20kill thì vẫn lên đứng đầu mà:3,safe,vihsd
Hằng Hằng hôm nào gần đi học tôi cạo trọc bạn ạ 🙂,safe,vihsd
Sao no van len mang đc thế,safe,vihsd
Chết rồi ha mấy đứa,safe,vihsd
Chặt mày làm mấy khúc,violence,manual_augmentation
Khung vang,safe,vihsd
Cực kỳ thuyết phục 🤣,safe,vihsd
"@Quốc Bảo Lưu lên phường làm việc là biết liền nha, đôi co ở đây chi cho mệt =]]",safe,vihsd
Đả là ngườ sg thì đi đâu mà mún rời xa. Nhảm. Phải hỏi là ở tỉnh có mún mưu sinh ở sg cả đời ko,safe,vihsd
"Đây là Táo Liên Quân, còn năm nay sẽ có Táo Quân vi hành diễn bên CH Séc, ở VN sẽ thay bằng chương trình khác cũng do Đạo diễn Đỗ Thanh Hải làm.",safe,vihsd
BGD: “năm học này coi như bỏ”,safe,vihsd
Chị ba có cái loz bằng cổ tay!,hate,vihsd
Hồi đó anh tôi tưởng thế là ngầu 😎,safe,vihsd
actually theo tiếng Mỹ nha :)),safe,vihsd
"Thái Dương Nguyễn lúc nhìn thấy giống gái , lúc nhìn giống trai hihi",safe,vihsd
"Còn mùng còn Tết, hết mùng qua mền ;)",safe,vihsd
Nghe rất sợ vợ nhưng lại rất gan dạ :)),safe,vihsd
Ko thấy onl nữa thoy xobg,safe,vihsd
Chúc mùng thầy,safe,vihsd
Ở việt nam đk gọi là mắc dại 🤣🤣🤣🤣🤣🤣,safe,vihsd
Đã bảo ổng là điệp viên của ĐCS Việt Nam mà éo ai tin :)),safe,vihsd
không đẹp trai không lấy tiền,safe,vihsd
Khẩu trang đi,safe,vihsd
Lưu Thị Phương Thảo cô giáo đi cmt dạo :<,safe,vihsd
"Ăn thua gì, ăn mừng đón con khỉ nói tiếng Hoa cũng chết vài triệu mạng rồi.",toxic,vihsd
"Lúc hoạn nạn mới nhớ quê hương, nơi luôn dang tay cứu giúp :)))",safe,vihsd
thaygiaoba andbancuttt yeu6 thay6`,safe,vihsd
Bảo Tín có lá ngón đó bạn,safe,vihsd
Tưởng Thắm Taylor. Mọc đâu ra cái tên Việt Nam vl thế :)),safe,vihsd
tại sao hành hạ thầy như vật phải đánh mạnh lên sela oiii :<<,safe,vihsd
đc anhh,safe,vihsd
Cháu của diêm vương,safe,vihsd
Việt nam giờ do thật đồ giá lẫn lộn qua,safe,vihsd
Anh có về xứ lệ cùng em :v,safe,vihsd
Trần dần bị chú hoàng Lân chơi hoài 😂😂😂😂😂,safe,vihsd
giàu mà ý thức như cái đầu cac :),toxic,vihsd
Chung Tiến sv 16 hay 17 gì đó nằm ở cuối góc trái bản đồ,safe,vihsd
👍👍👍😔,safe,vihsd
Thang M. Hoang Anh Nguyen tag 2 con người biết đánh bài vào đây,safe,vihsd
1 chính quyền thối nát . Ngậm miệng ăn tiền thì nói được gì nữa😡,hate,vihsd
Hello Minh Hieu De Thuong Noi Chuyen Nghe Hay hay Giong Hy vui,safe,vihsd
Riết thấy page này xàm lồn vãi o.O Chửi thì chửi cho đúng.cái gì đáng chửi thì chửi. chứ cái vẹo gì cũng chửi.sai cũng chửi đúng cũng chửi.thành chí phèo cmnr,hate,vihsd
Anh châu cho em xin nich fb cua anh để em đt gặp cô kim nc 😂❤️,safe,vihsd
"Từ đầu tới cuối các trang ""Yêu Đảng"" Đều đổ cho thủy triều đỏ cả và xỉ vã thậm tệ những người nói do formosa gây ra !Đến khi sự việc vỡ lỡ vẫn ko 1 lời xin lỗi !",hate,vihsd
Cháu vừa cmt xong chú ơi cháu lên fan cứng luân😆😆,safe,vihsd
ở xứ xở thiên đường phải z chứ,safe,vihsd
"Replay thấy mắc mệt, vote đổi ông edit",safe,vihsd
I love you chu ca mo :)),safe,vihsd
Sự kiện cc gì đc 2 tuần,toxic,vihsd
Thì chỉ có thể bên phía gia đình bé kia nói sao cho bớt tội thôi chứ sao bây giờ chuyện đâu ai muốn. Phải chi lúc chở quấn lại (chắc tôn ko to nên ko quấn lại đc) thì cũng ko tới nỗi. Chỉ khổ là đi chở thuê mà bị như vậy haizz,safe,vihsd
"Phòng Trương Tử ,la người gốc hoa u? Nêu la gốc hoa thiêt thi cung phai đê phong ca cai (tâm) cua ông ta ,người hoa la ,,,phai vô cung thân trong",safe,vihsd
"Nó xoá stt r admin à :))) lớn già đầu r mà còn vậy, nhục thay",safe,vihsd
Hiến máu thì ngta xét nghiệm máu trước rồi mới cho hiến chứ nhỉ?,safe,vihsd
rửa nách cho tiểu tiểu đi anh ba,safe,vihsd
Hóa độ lên con đường XHCN bỏ qua bước TBCN,safe,vihsd
thử con nhung lây cho m thử .m k chử nó đi .đạo đức giả,hate,vihsd
Tiếc ziêng Di trùng,safe,vihsd
Anh em đón Tết Corona thế nào rồi :)),safe,vihsd
Lần đầu tiên nhìn thấy ông đã cảm thấy rất cảm tình mong ông mãi khỏe mạnh ❤,safe,vihsd
Phan Nhuệ Anh giá bạn êi,safe,vihsd
"Càng đọc càng tức con quỷ đó. Bây giơ vì nó bao nhiu ng chuẩn bị thất nghiệp, người gia thì lo sợ hoang mang, bao nhiu chủ Doanh nghiệp đợt này tiu luôn. Thứ gì đâu ak",hate,vihsd
Xuất sắc,safe,vihsd
Cay sương sương,safe,vihsd
Phan Hoài Nhân đm tôi phải cmnt để năm sau xem sao kk,safe,vihsd
Thầy cân hết,safe,vihsd
BREADTALK là minh chứng cho câu nói trên :)),safe,vihsd
Sao không ở luôn bên đấy đi,safe,vihsd
Nhảy lầu cho xong đời đi,suicide,manual_augmentation
ok gionf,safe,vihsd
đm bọn trung quốc chó,hate,vihsd
toang rồi,safe,vihsd
chuẩn,safe,vihsd
"Tức ngực khó thở là biểu hiện để phân biệt giữa cảm cúm bình thường với Covid-19,mà cô này không khó thở vẫn bị nhở hay do bị chưa nặng,có ai rành giải thích cho em với các bác?biểu hiện bệnh kiểu này khó nhận biết lắm.",safe,vihsd
