text,label,source
R.I.P Đà Nẵng 😢,safe,vihsd
Nguyễn Hữu Làm chào a xeme,safe,vihsd
Tôi không muốn sống nữa,suicide,manual_augmentation
ồ thế cơ à 😘,safe,vihsd
cụ trần dân nói hay  lắm . mình là người vn . luôn  phải hướng về  tổ  quốc mình  . vì  mình là người việt  . ko có  ai yêu thương người việt . bằng việt yêu thương nhau  .,safe,vihsd
tổ cha nhà mấy thằng quản lý với bảo kê ngu như con lợn ! đã biết thể trạng của các em ý đều là nước nôi rất ít mà lại ko chịu cảnh giác vấn đề củi lửa .,hate,vihsd
Tộc thuê cả bãi biển hay sao mà dell có bóng dáng ai vậy 😑,safe,vihsd
Vi Kimi Anh Quyen Le Trần Băng Linh Khánh Trần Quỳnh Hoa muốn kiếm tiền mùa dịch hông nè,safe,vihsd
Hay lắm cô ơi,safe,vihsd
Nguyễn Trọng Hiệp cá sấu mà phải há mồm chứ 😂😂,safe,vihsd
Đánh chết mày bây giờ,violence,manual_augmentation
"Hot girl ống tinh đi, nghe vui tai hơn",hate,vihsd
🤣😂😁😀😄😃😆🤣😂may ma oi con so va🤤😝😜,safe,vihsd
dnn thay ba nhieu hok tro` tot vc :L)),safe,vihsd
Becks Tran e cũng như mấy bác trên,safe,vihsd
"mấy ông học FPT lấy ý tưởng mà làm đồ án nè, biết đâu lại xuất sắc :v",safe,vihsd
Xuân Mai Bảo Ngọc Yến Nhi trend nha mấy bà,safe,vihsd
Nc đàng hoàng đi bạn,safe,vihsd
Nhìn bản mặt Thành Long nhầm tưởng nhân hậu nhưng bản chất vô hậu,hate,vihsd
thủy triều đỏ phải có tảo chết dạt vào bờ,safe,vihsd
Cẩm ly về già,safe,vihsd
phòng có vẻ ngột ngạt quá dọ 🙂,safe,vihsd
Ít nhất vẫn khai báo trung thực,safe,vihsd
"Ông Trần Dần nói đúng, đây là thuyết âm mưu nằm trong chuỗi kế hoạch của Trung Quốc, bằng chứng là những nước giáp ranh TQ và những nước có nhiều du khách TQ thì số ca nhiễm khá ít trong khi những nước cách TQ rất xa như Mỹ,Anh,Ý thì lại có số ca nhiễm rất nhiều",safe,vihsd
CA ở đéo đâu chả thế k đc ăn là nó khác đéo j giang hồ dưới chỗ tôi CA khu vực giờ khác đéo j giang hồ đi đòi tiền bảo kê hàng tháng ra mặt,hate,vihsd
Nghe rất vô sinh nhưng lại có thai 😂😂,safe,vihsd
Cám ơn thầy ạ,safe,vihsd
Nhai băng vệ sinh :)),safe,vihsd
Đây là viêtj nam khi biết tin corona lại suất hiện,safe,vihsd
Đình Quang ok,safe,vihsd
Anh ba sẽ là người có nút bạc nhanh thứ 2 mà đừng lo aba ơi,safe,vihsd
"Tôn trọng nó cho nó ăn hiếp, chiếm hết khu vực rồi nó qua quậy bên Mỹ ah.",safe,vihsd
Mình rảnh vl,safe,vihsd
Từ Mixi với Tình yêu,safe,vihsd
tao còn đang mong kỷ luật bỏ mẹ lên đây,toxic,vihsd
Em đi nội địa ko à,safe,vihsd
Con này hết thuốc chữa. Động chậm vùng miền,hate,vihsd
Chị 3 vàng Ngọc ơi chị chửi nghe đã cai lổ tay luon số e nè chi 3! !!! 0798002538 Khanh,safe,vihsd
"Cũng ko ngạc nhiên jì lắm, gần hết 2020 xăng xái cho đạt yêu cầu quan thầy ấy mà, riêng cái điều này coi bộ khó đạt í,có thằng chó nào ra đường nói tiếng tàu với đồng bào,đồng nghiệp,bạn bè bằng tiếng tàu ko,lúc đó nó cho vào bệnh viện tâm thần thì bỏ mẹ,hay về nhà hôn vợ,nựng con nó có nói tiếng tàu được vợ con nó chắc ngạc nhiên lắm vì nghĩ nó bị khùng,hahaha",toxic,vihsd
Vừa tăng lương phát biết ngay,safe,vihsd
Lũ pede xạo xự. Mới hơm qua chúng tâng nhau lên mây. Nay chúng siủa cắn nhau như chó tháng 7. Hahaaaaaaa,hate,vihsd
"Mình là dân xem bóng đá đơn thuần, cổ vũ đội tuyển và cực ghét tụi xàm trên khán đài toàn đưa ảnh ng chết lên!",safe,vihsd
Chụp hình nét như lày thì bảo sao,safe,vihsd
nguoi ta co xau hay tot thi moi nguoi biet.  neu Co Hieu ko tot sao moi nguoi thich.  Dan ba gi ma cai mieng xau nhu vay cung co nguoi lay.,hate,vihsd
Nhìn bác này khắc khổ tội ghê.... Lực bất tòng tâm,safe,vihsd
"Page này khác đ gì VT đâu ~~ toàn đăng bừa ẩu bậy.T like page này vì lúc đầu tụi nó nói đúng,càng về sau thì càng lòi cái mặt ra ~~",hate,vihsd
Đạn bắn không chết chỉ khi nào tới số thì mới chết kkk.,safe,vihsd
Trung Đinh ...,safe,vihsd
Con điên xóm đao,hate,vihsd
Tết vẫn phải đi làm 🤪đúng bực luông á 😞,safe,vihsd
Tôi muốn tự tử quá,suicide,manual_augmentation
Phía sau sự thành công của một người đàn ông luôn có bóng dáng phụ nữ,safe,vihsd
Tết nên lì xì bao nhiêu =)),safe,vihsd
@Hung Nguyen nhân dân VN tức là cờ đỏ. Còn đám cờ vàng là lũ súc vật lưu vong. Hiểu hông?,hate,vihsd
chúng mày phải thông cảm các anh ý đều có ước mơ làm hình sự nhưng dòng đời xô đẩy phải đi làm trật tự và giao thông .,safe,vihsd
Nghe vô lý nhưng vẫn rất vô lý mà lại thấy thuyết phục,safe,vihsd
nhít từ từ được là hay rồi :)),safe,vihsd
Nước mắt em lau bằng niềm tin mới 😶😶,safe,vihsd
Thôi yêu em này để khỏi thất tình,safe,vihsd
-😍,safe,vihsd
Cayyy =))),safe,vihsd
Trà Vũ gọi grab vưa vưa thôi :)))),safe,vihsd
"các bạn hãy nghĩ theo hướng tích cực, cứ nghĩ tiêu cực rồi lại bảo PĐ, tâm các bạn nghĩ xấu thì sẽ nghĩ ng khác xấu :D",safe,vihsd
"coi mà cười muốn  xĩu , dễ thương hết sức",safe,vihsd
Phân biệt vùng miền? Cấm ăn thịt chó???,safe,vihsd
Tao sẽ bắn vỡ đầu mày,violence,manual_augmentation
Gil qq,hate,vihsd
Troi. Oi.  Chuoi. J. Ghe. Z,safe,vihsd
Cái miệng vòi bò nhức nhúc,toxic,vihsd
quan ngại :)) mà dân sắp đéo ngại đâu (y),toxic,vihsd
"Trước mình tán em nó cũng bảo đợi em ôn thi, mà 2 tháng nữa mí thi mình thì đợi được mà thằng bé của mình thì lại không cho phép đợi,",safe,vihsd
Nguyễn Minh Phương =)),safe,vihsd
Linh Phan,safe,vihsd
Style cao bằng,safe,vihsd
Phương Minn giống nhau đến thế haha. Nhạc nhẽo nghe như cc,hate,vihsd
Nhin cung mác cuoi  giong hê qua,safe,vihsd
Nhìn cây bút của chị là biết chị cũng 49 50 à :)),safe,vihsd
xin ạ,safe,vihsd
Nhạc gì hay vậy,safe,vihsd
cho em hỏi ngủ tí...10 năm trước là 2010...lúc đó có tính năng livestream của fb rồi hả mọi người??,safe,vihsd
"Á há há , army không ai giành giải best reaction của mấy mẻ đâu mà la dữ =)))",safe,vihsd
7-8 triệu ko đủ tiền để ăn cơm nên anh tôi phải ăn cua với tôm trừ bữa,safe,vihsd
"Xàm, ăn không rảnh rỗi l, dịch ko giúp đc ai thì thôi còn chửi nhau đăng lên, chụp gạo đồ,  trẻ trâu",hate,vihsd
Em tự hào vì làm chó cho Mể,toxic,vihsd
Mục đích là dmcs hỏi nữa k,hate,vihsd
Chửi quá xuất sắc luôn,safe,vihsd
Sang thái bắn giải xong lại Đại diện cho ĐNÁ đi bắn giải quốc tế thằng nào bảo refund hết thời :)),safe,vihsd
Nói ko phải đùa chứ !! Đây là lần đầu tiên tui nghe ng khác chửi một ng nào đó mà tui lại ko hề thấy khó chịu thậm chí là nghe rất êm tai luôn !!,safe,vihsd
"Nên nhớ đất nước nầy, tài sản nầy là của dân tộc, nhân dân Viết Nam chứ không phải của cái đảng CS. Cái đảng nầy như cơ quan quản lý. Quản lý không xong thì để người khác quản lý chứ đừng lỳ cái mặt bám ghế làm cho đất nước ngày càng lụn bại tàn mạt. T",hate,vihsd
Đoàn Văn Ngọc Sơn abe nhái bản quyền rồi cụ tổ ơi !,safe,vihsd
@Ngoc Best haha 🤣,safe,vihsd
Nghe có vê yếu sinh lý nhưng lại lâu ra,safe,vihsd
Chương trình edit thêm hay hơn,safe,vihsd
"Hưmmm , năm cuối rồi 🙁",safe,vihsd
"đất nước mình như tảng băng chìm. Loạn lạc quá! ba mẹ đi làm quần quật kiếm tiền , các thuế phí xăng thì tăng vùn vụt mà lương thì không thấy tăng, con cái đi học thì bị bảo vệ/ thầy ..bạo hành, lạm dụng td. Bị phát",hate,vihsd
"Chúc anh em năm mới vui vẻ, an khang thịnh vượng.",safe,vihsd
Nghe mang thai nhưng lại đi beach,safe,vihsd
Nói hay lắm !,safe,vihsd
Nhìn mặt đẹp gái mà cái tính lại xấu xa thế này.,hate,vihsd
Cho vào tù cách ly mẹ đi,toxic,vihsd
Hồng Xuyến mỗi ng mỗi gu. Và đó là ý kiến của mình thôi,safe,vihsd
Co hình ảnh mấy bà nầy mà nhiều ng lấy làm kênh YouTube quá há,safe,vihsd
"Chị dễ thương qa Minh Hiếu ơi. E iu chị
Chị có duyên dễ sợ",safe,vihsd
Thánh chuẩn luôn! em cũng nghĩ thế],safe,vihsd
Con chủ tịch đó:),safe,vihsd
cút . Cho nó nhanh,safe,vihsd
May đi ở trọ và làm giúp việc có ngon gì mà nói phách,safe,vihsd
ma ba oi,safe,vihsd
Ông Dần là người Việt gốc Hoa nhưng ông ấy có tâm với nước Việt hơn lũ công giáo Việt Nam rất nhiều. Tuy rằng tư tưởng có chút lệch lạc.,safe,vihsd
Thuan Tran 1 cái áo 4 thằng mặc :v,safe,vihsd
Đừng tham quá có lúc chúng m giống chủ tịch yên bái đấy,safe,vihsd
Tam sanh cái cỏi ta bà,safe,vihsd
Supi Trần,safe,vihsd
Khoảng cách lúc nào cũng là lí do nhỉ:)),safe,vihsd
Đcm thằng này ngu thật,toxic,manual_augmentation
"Hãy để lạnh trước khi sử dụng, tránh ấng truc tiep mat troi",safe,vihsd
Cày view video này đê mn cho lên top trending nào 🤪,safe,vihsd
K biết fan cứng có thêm đc tí tỉ lệ nào không nhỉ :v,safe,vihsd
thằng búa liềm nào mà không như thế này,hate,vihsd
Phan Phan Huy bay về núi ở ẩn thôi cháu ak 🤧🤧🤧,safe,vihsd
tao cung~ dang ranh~ nen ghim may :),safe,vihsd
Hạnh Nguyên Lê Tài Phạm Dương Hà Thư =)))),safe,vihsd
chưa bị rạch va li là còn may :v,safe,vihsd
l love you cj MINH HIEU,safe,vihsd
Hzay,safe,vihsd
Alo homie ơi Chi Lan,safe,vihsd
Con bóng chúa sẽ bị ma ám in bv 😏,toxic,vihsd
Nhìn bác khoẻ mạnh tui cũng an tâm phần nào 🥰,safe,vihsd
Cao hơn cả núi dài hơn cả sông là nghiệp của chị Nhung,safe,vihsd
Súc vật ???,toxic,vihsd
Tự sát là cách duy nhất,suicide,manual_augmentation
Trần Trung Dũng biểu tượng đó ở vn là cái khác má ui,safe,vihsd
Miền Tây thật thà nên cô có gì nói nấy ha,safe,vihsd
Vũ Vũ mua sẵn chuẩn bị đi cô,safe,vihsd
Sắp dc đưa đi chữa bệnh bên mẽo :-),safe,vihsd
Theo phản động thôi :)),safe,vihsd
Đoàn Trung Hiếu vãi loinmm,toxic,vihsd
Thương cô lắm. Lạc quan yêu đời cô nhé.,safe,vihsd
Long vương địt đấy,hate,vihsd
Thời xưa thầy có chơi bờ chơi bụi không vậy,safe,vihsd
Ủa rồi ai muốn yêu mình cả đời dị ! Chồng tương lai ơi anh lên tiếng đi :)))),safe,vihsd
Cá nhân add nhiều lắm là cỏng ng vượt lũ rất tốt.nhưng add ko thể đứng lên vận động số tiền lớn để giúp đở hàng chục ngàn ng nhé.1 ng sao bằng 1 cộng đồng lớn dc.với lại anh ấy la ng nổi tiếng nửa.,safe,vihsd
Toy chắc sẽ không dùng fb nữa 😞,safe,vihsd
"xin dự án ntn để ăn chia kiếm chác thôi . như lời bộ trưởng xây dưng nói: ' dự án 10 tỷ tham nhũng 1 tỷ là may rồi"" . 200 tỷ chắc còn 100 tỷ. xong lại mong gió bão đi qua để có tiền sửa :V .",safe,vihsd
Con thuong co ba,safe,vihsd
Trần Ngọc Dương dm het fan cung roi nha,toxic,vihsd
Fan cứng alooooo,safe,vihsd
Sục cặc cho anh đi,nsfw,manual_augmentation
Cái này sàm lắm rồi đo,safe,vihsd
Nhẹ nhàng và đầy tình cảm,safe,vihsd
Yêu Ông,safe,vihsd
Nứng quá đi được,nsfw,manual_augmentation
lại thíc như mấy thanh niên hàn :,safe,vihsd
Dũng Nguyen có khi nào cũng là admin ở đây,safe,vihsd
nghĩ mà nó chán !!,safe,vihsd
Em rất mong các a có 1 ngày thi đấu thật tốt vào ngày mai,safe,vihsd
Dừa cái lone lắm nghe 🙃🙃🙃,toxic,vihsd
chị yeu chị rât là xinh 🌹,safe,vihsd
"chụp hình con gái người ta thì chụp cho đẹp tí chứ, người ta xinh chứ có phải ko đâu 🤔",safe,vihsd
Thế nhìh xem dân đen chúng ta bụng có to hok,safe,vihsd
Vân Nguyễn chế ngủ sớm nha mấy đứa,safe,vihsd
"Haha nói chuyện vui dễ thương quá c oi, đúng chất miền tây á",safe,vihsd
Như vậy được coi là sống chậm chưa,safe,vihsd
Ờ face dành cho con người k dành cho thú vật ok,toxic,vihsd
"Còn âm ý chứ 0,01 đã tốt 😂😂",safe,vihsd
Adidaphat Quay đầu là bờ. Việt Nam luôn dang tay với những đứa con tội lỗi biệt ăn năn.,safe,vihsd
Cảm ơn đồng chí Dần đã hoàn thành xuất sắc nhiệm vụ Đảng và nhà nước giao! Tổ quốc ghi công đồng chí!,safe,vihsd
Ghẹo nó chi để nó chửi trời,toxic,vihsd
dc vl a oiiiii,safe,vihsd
Chí Phèo thời nay.,toxic,vihsd
Ai trả biết a lắm tiền. Lắm tiền đi du lịch tha bệnh về. Chứ cứ ở quê như e chăn trâu cắt cỏ nuôi cá. Làm sao mà nhiễm bệnh đc. Bệnh Nhà Giàu là thứ bệnh mới,hate,vihsd
Hải Yến tỏ ra thượng đẳng đ gì :)))) đhs t k care lắm ạ đcm đ ai hỏi ý kiến m,hate,vihsd
Bú cu giỏi không em,nsfw,manual_augmentation
Uầy 🤧,safe,vihsd
Qua có đọc đây là chiêu trò pr mùa dịch nói vài ngày sẽ xin lỗi giờ thì 🙂🙂🙂,safe,vihsd
Theo tui làm ban giám khảo vài năm nay thì bài đc trung bình ..😀😀😀😀 nghe hôk hiểu gì hết,safe,vihsd
Luật do bọn tham nhũng soạn ra thì đương nhiên là luật phải bảo vệ bọn chúng rồi,hate,vihsd
"Lần này anh tuấn cười nín thỡ,cười đõ mặt luôn hiếm ai mà duyên đến mức nc mà cã 2 MC điều vui như vậy",safe,vihsd
Tùng sói không phải Khá Bảnh nên Tùng sói Quá Pảnh ;)),safe,vihsd
Ơn giời. Idol không bị nhiễm con zi chùng. Cuối tuần tức nhiêng là... Tức nhiêng gặp nhau.,safe,vihsd
Mynas ? :D,safe,vihsd
Coi lần thứ 5 🤣🤣🤣,safe,vihsd
"Lời thật lòng gửi bạn : Rất thương và nể những người lao động chân chính như bạn.Nhưng loại hình bạn kinh doanh, mặt hàng cũng có rất nhiều người làm.Vì vậy bạn cứ làm việc nghiêm túc tự nhiên sẽ không còn những chuyện bực dọc và công việc sẽ tiếp tục thận lợi.✊",safe,vihsd
Bot. Gian. Di. Ban. Oi.  Bo. Wa. Het. Tat. Ca.  Se. Nhe. Long.   Ban. Chuoi. Ng. Khac.  Minh. Cg. Met. Do. Ban. Oi.    Nghi.  U.  Cafe.  Cho. Khoe.  Hi,safe,vihsd
"1 là không đẹp bằng mình 
2 là xấu hơn mình ?????",safe,vihsd
"Uhmmm uhmmmm, đây là t khi Tết về =))",safe,vihsd
bệnh dịch corona cuvid 19 lai tạo.con giặc  corona cuvid 20 lai tạo. 2 loại này Thuột dạng báo đời,toxic,vihsd
Con gái của thầy,safe,vihsd
Xin lỗi nhưng tiền đó ở đâu ra vậy. 👉👉👉👉👉👈👈👈👈👇👇👇👇👆💚,safe,vihsd
Lon roi an noi mat dai,hate,vihsd
Huy Hoàng thua,safe,vihsd
NaNa Nguyễn nhung cũng k rõ lắm,safe,vihsd
Dm muốn chịch quá,nsfw,manual_augmentation
"Cô chuyển giới từ xưa mà nhìn cô không nghĩ là người chuyển giới luôn, xuất sắc <3",safe,vihsd
Chị Mỹ Duyên tốt quá,safe,vihsd
Cô Minh Hiếu,safe,vihsd
Thiếu 1 số 0 nha ae :)),safe,vihsd
Bú mạnh,toxic,vihsd
Anh Vu Ngoc :oh:,safe,vihsd
Thấy chúng nó fan cứng nói j đấy hay vl ra mà mình là fan cứng cmt nhạt vl :((,safe,vihsd
trông giống trú giể quá 😞,safe,vihsd
"Chị ba giầu co vây sao không bỏ chúc tiền ra,mà đi học,để co chú trí thức hiể biết,để khi nói chyên ,người nghe có phần nể trong,chứ ăn nói như thế nầy,lủ mất dậy no nghe,k nhửnh nó hoc theo mà còn so,bì,bà ta giàu có như thế mà ăn nói mấy dây cớ đó hà huốn chi tui khố rách áo ôm như mình,",safe,vihsd
Đào Văn Hậu ơ vãi thật nó bắt trend mình này 😂😂😂,safe,vihsd
"Chi Đỗ đấy như đã viết ở trên lun,",safe,vihsd
hỏi ngu xíu: tiền môi trường làm sao cản đc UV từ mặt trời chiếu xuống? e ko biết thật! e chấp nhận nge chửi để khôn ra :D,safe,vihsd
"Thảo Jamie a Độ vs chị Trang đó, ảnh thiệt!",safe,vihsd
Là có văn hóa nhé em :v,safe,vihsd
Mình không tinh Minh Hiếu la chuyển giới .Vi tiếng noi như giong nữc.Chuc Minh Hiếu luôn vui tươi xinh đẹp.,safe,vihsd
Lái xe đưa ông già về quê cẩn thận nha Tòi Súng 🤣🤣,safe,vihsd
@Phan ngô dm nước sông ko phạm nước giếng ok ai tao cũng idol hết ok nhưng bức xúc chửi vậy thôi ko quên chúc cô buổi tối vv,toxic,vihsd
Phờ Thờ Lờ Hờ là sao hở c e k hỉu :))),safe,vihsd
On,safe,vihsd
Nguyễn Thành Luân hơn 5p đến nơi chứ mấy,safe,vihsd
"xa hay gần k qtrong, qtrong là mình iu nhau :))",safe,vihsd
Biết rồi mà năm nào chúng m cũng gào chửi là sao hả ad :)) khổ vl,safe,vihsd
Minh hieu kg thich chi noi vay ?kg can tien cua chi đau.,safe,vihsd
Khi nào bác về bác nhận con làm đệ tử nha😁😁😁,safe,vihsd
Xin tộc trưởng hãy cho Hiếu lợn thần ra trận! Đảm bảo sẽ có chiến thắng,safe,vihsd
"Có rất nhiều kẻ vĩ cuồng, chúng dọn cho mình những cỗ quan tài đẹp nhất, những lăng mộ hàng ngàn hecta, lăng tẩm lộng lẫy. Chúng quên rằng, chúng chỉ nhất thời, người đời phỉ nhổ vào chúng, con cháu dòng họ chúng mang nhục. Tượng đài thực sự là những gì để lại muôn đời và do chính nhân dân dựng lên để kính nhớ.",hate,vihsd
@Trà My 10 năm trc ytb cũng ko có livestream đâu nha bạn :)),safe,vihsd
Công lý đang diễn hài ở hà nội. Có dưới đấy đâu mà xuống đấy tìm rồi bị đánh còn kêu.:v,safe,vihsd
Đúng vl luôn anh :)),safe,vihsd
buồn a ạ 😞,safe,vihsd
"Ko đâu ad , chúng nó ngu đó , Cẩu Quan thua mưu Trung Chó nên cớ sự mới ra9 như vậy !",hate,vihsd
